id,created_at,value
0FVE6YS9QHCTFG0DPZTW83ZV5X,2025-04-02T03:42:15Z,63.5
0FVE6YP5PT1RT85VYYC87X7P0D,2025-04-02T03:42:04Z,63.0
0FVE6YK2RK46MMDFPDP0JFFBNK,2025-04-02T03:41:54Z,62.9
0FVE6YFZR1WW3772JAMBNVHBE9,2025-04-02T03:41:44Z,63.3
0FVE6YCWTV8G7KCSBK4834RYJG,2025-04-02T03:41:34Z,63.4
0FVE6Y9SP7MCEVS72TN85A36KX,2025-04-02T03:41:24Z,63.6
0FVE6Y6PQ081RF0AC5BQJQEQ93,2025-04-02T03:41:14Z,64.0
0FVE6Y3KTD5PPYZW3Y43JT8KEQ,2025-04-02T03:41:04Z,64.3
0FVE6Y0GR19VSJWNPTV3ACG236,2025-04-02T03:40:53Z,65.1
0FVE6XXESCWSRT346Q8P563ATV,2025-04-02T03:40:43Z,63.1
0FVE6XTASC652Q8K6R87C09E8S,2025-04-02T03:40:33Z,63.8
0FVE6XQ7SC11673DCTY8WE2ZCJ,2025-04-02T03:40:23Z,63.8
0FVE6XM5SX48GYDVWZQCA9877Q,2025-04-02T03:40:13Z,63.6
0FVE6XH1S519FZ63WVHNHABN3C,2025-04-02T03:40:03Z,63.5
0FVE6XDZS26TSQJAPRPHK86EK4,2025-04-02T03:39:53Z,63.4
0FVE6XAWS2M84CXE1XV5RPRMHA,2025-04-02T03:39:43Z,63.5
0FVE6X7SR24WM9ERMM6ZNYVSJ9,2025-04-02T03:39:32Z,64.4
0FVE6X4PSR03F6K3X10SSCS69K,2025-04-02T03:39:22Z,64.5
0FVE6X1KQWQH9VRX1CV7V8PYM2,2025-04-02T03:39:12Z,64.5
0FVE6WYGR5MTD3XYEB1WQXE2MC,2025-04-02T03:39:02Z,64.2
0FVE6WVDQS8ZG6EHCGCWA2Q30D,2025-04-02T03:38:52Z,63.9
0FVE6WRAPZHG3QMQEKAHP55QFH,2025-04-02T03:38:42Z,63.7
0FVE6WN7RNXH3117SXV742PV56,2025-04-02T03:38:32Z,63.7
0FVE6WJ4V2RBR0AW6TMCQP2BA4,2025-04-02T03:38:21Z,63.7
0FVE6WF1SQ2ZVQP927R6HVGHMV,2025-04-02T03:38:11Z,63.7
0FVE6WBZS5ZFKZWVTFKGQ5NR5M,2025-04-02T03:38:01Z,64.2
0FVE6W8VRFGJ764Y000NARRRJN,2025-04-02T03:37:51Z,64.5
0FVE6W5RR3YFWA7TQGCT3RFNJE,2025-04-02T03:37:41Z,64.9
0FVE6W2PQJS5JNYN8D141SEJTA,2025-04-02T03:37:31Z,64.9
0FVE6VZMSFCYDCTVSH4QX1HV3M,2025-04-02T03:37:21Z,65.0
0FVE6VWH1ED59H0HK7TBJ5Y3BP,2025-04-02T03:37:11Z,65.2
0FVE6VSDQ9QZZEJA7AY4NCETCV,2025-04-02T03:37:00Z,65.1
0FVE6VPATYG8823FGRGJGKS1M5,2025-04-02T03:36:50Z,64.8
0FVE6VK8V2M79ST2T39QT94JQY,2025-04-02T03:36:40Z,64.7
0FVE6VG4QQ1G1MG4RSVNVZK0NQ,2025-04-02T03:36:30Z,64.4
0FVE6VD1R5R58YQ4STBAZ1T55Y,2025-04-02T03:36:20Z,64.3
0FVE6V9YQDY7ZQM66GJC1BZ621,2025-04-02T03:36:10Z,64.1
0FVE6V6WTXMVYQXCY6CMQJES6D,2025-04-02T03:36:00Z,64.1
0FVE6V3RQN2KMPWM03X6935HFP,2025-04-02T03:35:49Z,64.1
0FVE6V0PT44ZK2YVSA47EDZRS3,2025-04-02T03:35:39Z,64.0
0FVE6TXJPY9PRKP2K7HXH4QS57,2025-04-02T03:35:29Z,64.0
0FVE6TTGPXB25MK515HTSJ9TYM,2025-04-02T03:35:19Z,64.0
0FVE6TQCPYDR7CNT8XWQABSXYN,2025-04-02T03:35:09Z,64.0
0FVE6TMATR64DHR9AHDS8FM1HH,2025-04-02T03:34:59Z,64.1
